CustomerID,Gender,Age,Income,LoanAmount,LoanTerm,CreditScore,EmploymentStatus,MaritalStatus,PreviousDefaults,Defaulted
CUST000397,Male,31,117690,13352,60,798,Full-time,Single,2,No
CUST000398,Male,58,49470,23979,24,712,Full-time,Single,0,No
CUST000399,Male,20,114492,41087,36,396,Part-time,Widowed,2,No
CUST000400,Female,68,64780,29835,48,522,Part-time,Divorced,0,No
CUST000401,Female,21,140438,45162,24,614,Full-time,Divorced,2,No
CUST000402,Male,37,77030,7935,24,373,Unemployed,Married,0,No
CUST000403,Female,60,121762,40129,24,725,Unemployed,Divorced,1,No
CUST000404,Male,59,62401,9167,24,493,Unemployed,Widowed,0,No
CUST000405,Female,22,68078,36549,48,727,Self-employed,Single,2,No
CUST000406,Female,28,83878,29454,24,812,Unemployed,Divorced,4,No
CUST000407,Female,24,63414,29415,12,822,Full-time,Divorced,3,No
CUST000408,Female,48,35300,15017,12,676,Part-time,Divorced,2,No
CUST000409,Male,35,147682,40057,36,590,Full-time,Widowed,4,Yes
CUST000410,Male,42,111166,32199,24,489,Part-time,Divorced,2,No
CUST000411,Male,21,65794,28149,36,491,Unemployed,Married,2,Yes
CUST000412,Female,57,47107,14287,24,384,Unemployed,Widowed,3,No
CUST000413,Male,57,52930,47226,36,475,Full-time,Married,1,No
CUST000414,Female,31,83382,31260,36,840,Part-time,Single,2,No
CUST000415,Male,26,61738,33252,48,527,Full-time,Widowed,1,Yes
CUST000416,Male,56,84115,5603,48,609,Unemployed,Single,1,Yes
CUST000417,Female,29,56175,36839,60,813,Unemployed,Married,3,No
CUST000418,Female,51,92676,48764,36,742,Full-time,Divorced,2,No
CUST000419,Male,23,60669,49851,36,433,Unemployed,Married,4,No
CUST000420,Female,19,32149,33726,48,849,Full-time,Widowed,3,Yes
CUST000421,Male,35,105800,6516,48,528,Unemployed,Married,1,No
CUST000422,Female,38,35780,48753,12,646,Self-employed,Single,0,No
CUST000423,Male,34,145708,26388,12,606,Unemployed,Divorced,2,No
CUST000424,Male,18,135678,24199,12,791,Unemployed,Married,2,No
CUST000425,Male,19,129272,24872,48,699,Self-employed,Divorced,1,No
CUST000426,Female,41,78528,8116,60,301,Full-time,Divorced,1,No
CUST000427,Female,65,37055,11752,24,542,Unemployed,Divorced,4,No
CUST000428,Male,21,114804,41391,48,343,Self-employed,Single,3,Yes
CUST000429,Female,23,55943,14860,60,718,Self-employed,Married,3,No
CUST000430,Female,35,45739,15439,12,320,Full-time,Widowed,1,No
CUST000431,Male,26,39302,8079,36,687,Full-time,Married,2,No
CUST000432,Female,30,39698,33602,60,421,Self-employed,Married,1,Yes
CUST000433,Male,64,40391,22689,36,587,Full-time,Single,0,No
CUST000434,Male,27,121105,28508,12,742,Unemployed,Married,4,No
CUST000435,Female,61,37735,8396,36,658,Unemployed,Married,2,Yes
CUST000436,Male,64,84938,35172,12,471,Part-time,Married,3,No
CUST000437,Female,55,88556,49173,60,538,Self-employed,Divorced,4,Yes
CUST000438,Male,48,69419,47897,48,833,Part-time,Married,1,No
CUST000439,Male,66,30569,40692,48,504,Full-time,Single,4,Yes
CUST000440,Female,35,142639,48149,60,836,Full-time,Divorced,1,Yes
CUST000441,Male,31,44512,13271,24,680,Unemployed,Single,3,No
CUST000442,Female,69,118713,32446,60,810,Self-employed,Married,1,No
CUST000443,Female,45,84853,49782,60,765,Self-employed,Single,1,No
CUST000444,Male,50,62097,18348,48,731,Unemployed,Single,2,No
CUST000445,Female,33,56141,30932,24,648,Self-employed,Widowed,0,No
CUST000446,Female,61,131570,28332,60,409,Part-time,Single,4,No
CUST000447,Male,33,130206,33054,36,548,Full-time,Widowed,0,No
CUST000448,Female,22,27967,6756,24,558,Unemployed,Married,3,No
CUST000449,Male,35,105002,14899,60,614,Self-employed,Single,1,No
CUST000450,Female,27,54649,15103,60,318,Full-time,Divorced,1,No
CUST000451,Female,50,54714,6811,24,549,Unemployed,Divorced,0,No
CUST000452,Female,46,111094,12436,12,633,Self-employed,Married,3,Yes
CUST000453,Male,49,130778,12194,24,442,Part-time,Married,3,Yes
CUST000454,Female,69,55039,20480,48,808,Self-employed,Widowed,4,Yes
CUST000455,Female,67,77689,9383,12,561,Unemployed,Married,1,Yes
CUST000456,Male,24,131444,49483,48,414,Unemployed,Widowed,2,No
CUST000457,Female,32,135589,19444,24,702,Full-time,Single,2,No
CUST000458,Male,42,22321,47045,12,795,Unemployed,Married,3,No
CUST000459,Female,40,80205,16110,12,427,Full-time,Single,4,No
CUST000460,Female,49,60943,22697,36,478,Self-employed,Divorced,4,No
CUST000461,Male,41,37092,46249,60,425,Full-time,Divorced,2,No
CUST000462,Male,53,101815,40407,36,669,Self-employed,Divorced,3,No
CUST000463,Female,66,71781,31198,36,552,Full-time,Single,0,Yes
CUST000464,Female,25,143595,7112,12,737,Unemployed,Single,4,No
CUST000465,Female,58,120031,19922,60,528,Part-time,Divorced,0,No
CUST000466,Female,54,108967,45917,24,353,Unemployed,Married,1,Yes
CUST000467,Female,57,112677,39213,60,770,Unemployed,Divorced,3,No
CUST000468,Female,41,24033,29407,12,830,Unemployed,Married,4,No
CUST000469,Male,23,114401,7496,36,829,Full-time,Widowed,0,No
CUST000470,Female,67,92903,18072,36,460,Full-time,Single,2,No
CUST000471,Female,42,85176,5645,60,629,Full-time,Widowed,0,No
CUST000472,Male,35,97779,12182,12,509,Part-time,Married,2,No
CUST000473,Male,28,120823,48050,36,576,Self-employed,Divorced,0,No
CUST000474,Male,64,20130,38844,48,759,Self-employed,Married,3,No
CUST000475,Male,69,84461,12339,60,304,Part-time,Divorced,0,No
CUST000476,Male,28,47654,47246,24,771,Full-time,Married,2,No
CUST000477,Female,45,74415,49774,48,716,Full-time,Married,3,Yes
CUST000478,Female,52,111340,44911,48,789,Self-employed,Divorced,2,Yes
CUST000479,Male,59,57158,30429,48,776,Self-employed,Divorced,3,No
CUST000480,Female,18,62593,27586,24,775,Full-time,Married,4,No
CUST000481,Male,25,146058,42592,36,824,Full-time,Widowed,3,No
CUST000482,Female,59,61188,45484,12,673,Full-time,Widowed,2,Yes
CUST000483,Female,49,129055,45047,24,762,Full-time,Married,3,Yes
CUST000484,Male,46,96427,5228,12,349,Part-time,Single,1,No
CUST000485,Male,61,84051,38375,24,446,Unemployed,Widowed,0,No
CUST000486,Female,68,72816,21569,60,601,Full-time,Divorced,0,No
CUST000487,Female,50,136623,30369,24,417,Part-time,Single,1,No
CUST000488,Male,49,28633,5325,48,663,Self-employed,Widowed,4,No
CUST000489,Female,30,127550,5849,36,374,Unemployed,Married,3,No
CUST000490,Male,34,21506,18543,48,494,Self-employed,Married,0,No
CUST000491,Male,54,118785,25110,60,442,Full-time,Single,0,Yes
CUST000492,Male,20,27323,38026,24,731,Full-time,Married,2,No
CUST000493,Male,35,30505,23013,36,419,Self-employed,Married,1,No
CUST000494,Female,25,129372,13178,48,707,Full-time,Widowed,2,No
CUST000495,Male,52,138086,8763,48,572,Part-time,Divorced,3,No
CUST000496,Male,54,148083,22399,36,445,Full-time,Divorced,1,No
CUST000497,Male,53,38731,13486,12,441,Part-time,Single,1,No
CUST000498,Female,43,137323,26454,12,534,Part-time,Married,1,Yes
CUST000499,Female,49,146612,14303,60,774,Full-time,Married,4,No
CUST000500,Female,44,83127,7089,24,480,Self-employed,Single,2,No
CUST000501,Female,50,83579,10664,24,410,Unemployed,Widowed,3,No
CUST000502,Male,34,64577,32638,24,412,Full-time,Divorced,1,Yes
CUST000503,Male,35,113628,17481,48,309,Self-employed,Widowed,4,No
CUST000504,Female,43,76787,5220,24,316,Part-time,Married,4,Yes
CUST000505,Male,38,120896,28661,36,434,Full-time,Divorced,0,No
CUST000506,Male,37,31235,40203,36,600,Self-employed,Divorced,2,No
CUST000507,Male,64,22833,45486,12,497,Self-employed,Divorced,3,No
CUST000508,Male,56,89550,34595,12,708,Full-time,Married,4,Yes
CUST000509,Male,64,39630,44318,60,622,Unemployed,Divorced,2,No
CUST000510,Male,67,100157,29871,60,467,Unemployed,Single,4,No
CUST000511,Female,27,117004,5641,48,547,Full-time,Widowed,3,Yes
CUST000512,Female,48,116502,18516,12,515,Part-time,Divorced,0,No
CUST000513,Male,34,39017,39777,12,790,Part-time,Single,1,No
CUST000514,Female,51,97958,33125,12,836,Full-time,Single,2,No
CUST000515,Male,19,39290,37549,60,399,Full-time,Single,3,Yes
CUST000516,Male,50,134255,34680,12,818,Self-employed,Widowed,4,No
CUST000517,Male,62,140597,7957,60,432,Unemployed,Divorced,0,Yes
CUST000518,Female,20,24423,9629,36,697,Unemployed,Divorced,3,No
CUST000519,Female,56,94036,21162,60,319,Part-time,Married,2,No
CUST000520,Male,54,95861,21997,12,777,Full-time,Divorced,3,Yes
CUST000521,Male,19,101141,33050,60,529,Unemployed,Widowed,2,No
CUST000522,Female,34,59079,38470,12,820,Unemployed,Divorced,1,Yes
CUST000523,Female,28,54739,21723,48,839,Unemployed,Widowed,0,No
CUST000524,Male,19,40030,12318,12,308,Part-time,Single,0,Yes
CUST000525,Female,19,69529,20539,24,588,Full-time,Single,0,No
CUST000526,Female,37,141221,12364,60,800,Full-time,Widowed,3,No
CUST000527,Female,50,144070,26574,24,413,Unemployed,Widowed,3,No
CUST000528,Female,25,30426,18681,48,405,Part-time,Single,2,No
CUST000529,Female,60,102949,16577,24,472,Self-employed,Single,1,Yes
CUST000530,Male,56,45250,12957,48,772,Self-employed,Married,2,Yes
CUST000531,Female,55,146695,24156,48,793,Unemployed,Widowed,3,No
CUST000532,Female,37,59584,20068,60,778,Self-employed,Single,3,No
CUST000533,Male,55,132535,44288,48,598,Self-employed,Divorced,1,No
CUST000534,Male,34,71552,41751,36,789,Self-employed,Divorced,4,Yes
CUST000535,Male,52,124297,34847,60,842,Part-time,Divorced,4,No
CUST000536,Male,20,144723,7112,48,443,Unemployed,Divorced,3,No
CUST000537,Male,33,74605,37969,36,809,Unemployed,Widowed,1,No
CUST000538,Female,24,37628,44573,24,557,Full-time,Widowed,3,No
CUST000539,Male,52,97351,9755,48,430,Unemployed,Divorced,0,Yes
CUST000540,Male,45,113864,29629,60,846,Unemployed,Single,1,No
CUST000541,Male,36,70884,28189,24,618,Unemployed,Widowed,0,No
CUST000542,Female,51,95716,32072,60,376,Part-time,Married,2,No
CUST000543,Female,68,83318,34489,48,549,Unemployed,Single,1,No
CUST000544,Female,49,111783,12239,36,804,Unemployed,Married,1,No
CUST000545,Male,45,23521,47654,48,729,Unemployed,Widowed,0,Yes
CUST000546,Male,48,66685,23770,60,409,Unemployed,Divorced,2,No
CUST000547,Male,22,103233,21263,60,673,Full-time,Widowed,4,Yes
CUST000548,Male,38,53833,32823,60,317,Self-employed,Married,0,No
CUST000549,Male,44,30345,30837,60,804,Unemployed,Married,1,No
CUST000550,Female,37,114500,30375,12,501,Part-time,Divorced,1,Yes
CUST000551,Male,58,30911,7518,48,778,Full-time,Married,1,Yes
CUST000552,Male,21,70472,6305,48,636,Full-time,Divorced,2,No
CUST000553,Male,59,77002,40505,12,723,Part-time,Divorced,4,No
CUST000554,Male,66,61110,46913,36,416,Part-time,Married,4,No
CUST000555,Female,40,85949,49533,36,783,Unemployed,Single,0,No
CUST000556,Female,63,30216,30642,24,392,Unemployed,Divorced,3,No
CUST000557,Male,25,39651,44894,36,757,Self-employed,Married,4,No
CUST000558,Male,60,96837,27385,24,554,Self-employed,Widowed,1,No
CUST000559,Male,47,125116,49456,24,638,Unemployed,Married,3,No
CUST000560,Female,32,30625,24359,24,643,Full-time,Divorced,1,No
CUST000561,Male,47,103049,49205,12,408,Unemployed,Married,2,No
CUST000562,Female,61,98539,22101,36,652,Full-time,Widowed,3,No
CUST000563,Male,57,33174,34520,24,607,Self-employed,Widowed,3,Yes
CUST000564,Male,53,24019,49876,36,454,Self-employed,Divorced,4,No
CUST000565,Male,48,88738,35155,60,401,Part-time,Married,4,No
CUST000566,Female,67,30491,47170,24,603,Self-employed,Married,0,No
CUST000567,Female,18,53995,11639,60,447,Self-employed,Single,0,No
CUST000568,Female,36,72093,41707,60,759,Full-time,Divorced,2,No
CUST000569,Female,43,25540,48729,36,323,Full-time,Single,3,No
CUST000570,Male,28,66497,28046,60,510,Unemployed,Single,4,No
CUST000571,Female,69,92994,31857,24,531,Full-time,Divorced,4,No
CUST000572,Female,36,41960,24994,36,402,Full-time,Single,3,No
CUST000573,Male,33,78950,28594,60,627,Full-time,Widowed,1,No
CUST000574,Female,23,74266,10579,36,771,Self-employed,Divorced,0,Yes
CUST000575,Female,42,115889,21390,12,537,Full-time,Divorced,0,Yes
CUST000576,Male,23,106809,17835,24,423,Unemployed,Widowed,4,No
CUST000577,Female,58,145408,5182,24,369,Part-time,Divorced,1,No
CUST000578,Female,36,149269,37884,36,572,Full-time,Widowed,2,No
CUST000579,Female,35,27926,9780,24,541,Self-employed,Widowed,1,No
CUST000580,Male,63,52786,7205,60,323,Part-time,Divorced,1,No
CUST000581,Female,19,65185,22990,48,729,Unemployed,Married,2,No
CUST000582,Female,24,60767,39299,48,428,Full-time,Married,3,No
CUST000583,Female,38,25145,24668,24,341,Self-employed,Widowed,0,No
CUST000584,Male,55,23088,13453,48,844,Unemployed,Single,0,No
CUST000585,Male,44,66188,34999,12,390,Part-time,Married,3,No
CUST000586,Male,69,69243,31254,24,663,Full-time,Widowed,3,Yes
CUST000587,Female,27,96036,44840,24,502,Self-employed,Divorced,0,No
CUST000588,Male,20,125762,11193,48,607,Self-employed,Widowed,4,No
CUST000589,Male,66,86308,41953,36,337,Unemployed,Divorced,4,No
CUST000590,Male,53,72984,37456,24,421,Self-employed,Divorced,4,Yes
CUST000591,Male,60,36804,16794,12,680,Self-employed,Married,0,Yes
CUST000592,Male,47,87875,34508,24,433,Self-employed,Divorced,0,Yes
CUST000593,Male,33,118346,47308,24,759,Full-time,Married,0,No
CUST000594,Male,35,93249,39745,60,597,Self-employed,Single,2,No
CUST000595,Female,56,89725,43477,12,304,Unemployed,Single,2,No
CUST000596,Female,34,146355,40525,60,539,Self-employed,Divorced,1,No
CUST000597,Female,46,34232,49377,60,366,Self-employed,Divorced,3,No
CUST000598,Female,60,118621,23382,24,310,Self-employed,Widowed,0,No
CUST000599,Male,43,114251,22510,60,821,Full-time,Divorced,4,No
CUST000600,Male,42,74930,5836,48,819,Self-employed,Married,1,No
CUST000601,Male,62,85326,25769,36,559,Full-time,Married,2,No
CUST000602,Male,51,143590,8721,24,658,Part-time,Single,0,Yes
CUST000603,Female,50,90225,31401,24,690,Full-time,Divorced,2,No
CUST000604,Female,55,131789,23507,24,829,Unemployed,Single,1,No
CUST000605,Male,66,91479,5707,12,465,Part-time,Divorced,3,No
CUST000606,Female,42,100385,33127,24,306,Unemployed,Single,3,No
CUST000607,Female,50,145746,48082,36,744,Part-time,Divorced,0,No
CUST000608,Female,31,27036,24901,48,821,Unemployed,Divorced,1,No
CUST000609,Female,36,51435,27735,60,471,Part-time,Widowed,2,Yes
CUST000610,Male,33,100100,43080,24,733,Part-time,Widowed,2,No
CUST000611,Female,27,26543,29042,60,578,Self-employed,Divorced,2,No
CUST000612,Female,56,58589,31118,12,762,Unemployed,Married,3,No
CUST000613,Male,24,132723,20941,12,302,Unemployed,Divorced,4,No
CUST000614,Male,56,113511,35764,48,814,Unemployed,Single,3,No
CUST000615,Female,42,103700,36444,60,623,Self-employed,Married,4,No
CUST000616,Female,36,84794,10102,60,805,Full-time,Married,4,No
CUST000617,Female,51,149165,29977,12,350,Self-employed,Single,4,No
CUST000618,Male,50,23828,31718,60,696,Part-time,Married,0,No
CUST000619,Male,68,39592,43679,24,631,Full-time,Single,0,No
CUST000620,Female,56,67093,44842,12,636,Self-employed,Married,2,No
CUST000621,Male,58,123350,6662,36,714,Full-time,Divorced,4,No
CUST000622,Male,67,116343,30475,12,790,Self-employed,Widowed,1,No
CUST000623,Female,60,88188,40317,24,711,Unemployed,Single,4,No
CUST000624,Male,55,20936,38012,60,445,Self-employed,Divorced,2,No
CUST000625,Male,36,95311,13283,24,836,Full-time,Divorced,3,Yes
CUST000626,Female,25,25554,15614,36,382,Self-employed,Married,3,No
CUST000627,Female,36,105176,28178,36,716,Unemployed,Married,4,No
CUST000628,Female,68,52442,28639,36,444,Unemployed,Divorced,1,No
CUST000629,Male,26,23025,15030,36,393,Full-time,Divorced,0,Yes
CUST000630,Male,22,88373,11509,48,704,Part-time,Single,1,No
CUST000631,Male,42,113363,24636,48,507,Unemployed,Widowed,3,No
CUST000632,Female,35,102366,5669,48,731,Part-time,Widowed,1,No
CUST000633,Female,53,85533,33292,36,785,Unemployed,Single,1,No
CUST000634,Male,35,108317,23551,48,814,Self-employed,Married,2,No
CUST000635,Female,26,113573,22720,48,419,Unemployed,Divorced,0,Yes
CUST000636,Male,56,149506,30680,60,731,Unemployed,Divorced,3,Yes
CUST000637,Female,29,32789,42177,60,720,Self-employed,Divorced,2,No
CUST000638,Male,19,138900,9696,24,344,Part-time,Widowed,3,Yes
CUST000639,Female,27,100009,30609,24,533,Full-time,Divorced,0,No
CUST000640,Female,43,48838,10409,24,343,Unemployed,Married,4,No
CUST000641,Male,50,40641,49083,36,841,Full-time,Single,3,No
CUST000642,Female,53,21220,41509,36,582,Part-time,Married,1,No
CUST000643,Female,51,84684,6125,48,454,Unemployed,Married,0,No
CUST000644,Female,53,106711,39030,24,733,Self-employed,Divorced,2,No
CUST000645,Male,26,112882,46704,48,386,Full-time,Divorced,1,No
CUST000646,Male,27,46703,23228,24,459,Part-time,Married,3,Yes
CUST000647,Female,25,52763,9550,12,332,Unemployed,Widowed,4,No
CUST000648,Male,33,71084,38429,60,595,Unemployed,Widowed,1,No
CUST000649,Male,60,97786,10538,60,425,Unemployed,Widowed,0,No
CUST000650,Female,31,121627,20913,48,730,Unemployed,Married,3,No
CUST000651,Female,68,94744,24538,36,499,Self-employed,Married,2,No
CUST000652,Male,44,86014,35079,24,608,Full-time,Divorced,2,Yes
CUST000653,Male,49,141144,38125,48,654,Self-employed,Single,2,No
CUST000654,Male,50,29533,34548,60,405,Full-time,Married,0,Yes
CUST000655,Female,37,126376,27025,48,522,Part-time,Single,1,Yes
CUST000656,Female,42,28240,15253,36,696,Unemployed,Widowed,2,No
CUST000657,Male,24,30941,32579,36,563,Self-employed,Divorced,4,No
CUST000658,Female,55,94755,35175,24,728,Unemployed,Single,3,No
CUST000659,Female,69,97757,37525,24,478,Unemployed,Married,2,No
CUST000660,Female,44,59661,19764,48,460,Unemployed,Divorced,3,No
CUST000661,Female,24,47641,44668,36,346,Part-time,Divorced,0,No
CUST000662,Female,47,31875,9263,24,512,Full-time,Divorced,1,No
CUST000663,Male,40,136689,33219,36,402,Unemployed,Widowed,2,Yes
CUST000664,Male,60,70756,35365,60,672,Unemployed,Widowed,3,No
CUST000665,Male,57,134966,32135,24,599,Full-time,Single,3,No
CUST000666,Female,65,45260,37400,48,415,Part-time,Divorced,4,No
CUST000667,Female,58,39444,27171,60,531,Self-employed,Widowed,2,Yes
CUST000668,Female,61,139335,26529,24,396,Unemployed,Married,1,Yes
CUST000669,Female,60,24895,11944,48,834,Unemployed,Married,3,Yes
CUST000670,Female,50,144441,11627,24,646,Self-employed,Married,4,No
CUST000671,Male,43,58119,32154,48,440,Self-employed,Single,0,Yes
CUST000672,Female,67,115455,45196,60,650,Part-time,Married,1,No
CUST000673,Female,21,79573,6427,12,549,Self-employed,Divorced,4,No
CUST000674,Male,39,145760,9801,36,307,Part-time,Divorced,1,No
CUST000675,Male,41,112564,9772,36,500,Part-time,Widowed,2,No
CUST000676,Female,27,47229,10596,60,579,Self-employed,Married,3,No
CUST000677,Female,31,95701,41393,60,328,Full-time,Married,4,Yes
CUST000678,Male,25,133004,10125,60,458,Self-employed,Widowed,3,No
CUST000679,Female,43,36985,44292,60,773,Unemployed,Divorced,1,Yes
CUST000680,Male,51,113440,45684,24,735,Self-employed,Widowed,3,Yes
CUST000681,Male,26,56072,26662,48,817,Unemployed,Widowed,0,No
CUST000682,Female,27,58244,39490,48,753,Part-time,Divorced,4,No
CUST000683,Female,35,144059,12802,48,341,Unemployed,Divorced,0,No
CUST000684,Male,52,128234,34431,60,455,Self-employed,Single,0,No
CUST000685,Female,33,124723,7438,24,401,Unemployed,Single,3,No
CUST000686,Male,35,63394,38208,36,638,Unemployed,Married,4,No
CUST000687,Male,28,44788,30095,24,381,Unemployed,Widowed,3,Yes
CUST000688,Male,44,110341,10024,12,651,Unemployed,Divorced,4,No
CUST000689,Male,44,122541,49441,60,808,Unemployed,Divorced,1,No
CUST000690,Male,36,61857,15328,24,485,Full-time,Divorced,4,No
CUST000691,Female,52,95004,7730,36,754,Full-time,Single,0,Yes
CUST000692,Male,44,97651,18978,24,786,Full-time,Single,1,Yes
CUST000693,Male,68,80213,17611,60,817,Unemployed,Single,3,No
CUST000694,Female,66,62331,16137,60,352,Full-time,Single,3,No
CUST000695,Male,66,89298,47774,12,393,Self-employed,Divorced,3,Yes
CUST000696,Male,37,31653,8200,24,765,Self-employed,Widowed,2,No
CUST000697,Female,48,72415,13017,48,557,Full-time,Single,3,No
CUST000698,Male,32,49914,17747,12,353,Full-time,Widowed,4,No
CUST000699,Male,40,47587,9008,36,549,Unemployed,Married,3,No
CUST000700,Female,33,133968,6580,48,399,Full-time,Widowed,0,Yes
CUST000701,Female,34,141150,42927,12,832,Full-time,Widowed,2,No
CUST000702,Male,20,63764,30256,48,794,Part-time,Married,0,No
CUST000703,Female,63,62953,11671,60,736,Unemployed,Widowed,2,No
CUST000704,Female,41,79606,29451,12,599,Full-time,Divorced,3,No
